file_id,neighborhood,date,count,type,x,y
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,4,1,6285837.200718154,1837710.4034593822
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,20,2,6285731.675527356,1837490.3162352426
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,5,1,6285905.294872081,1837497.2804874296
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,8,2,6285288.169980855,1837625.6124531361
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,1,6285420.042317458,1837618.405309003
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,4,2,6285155.451654274,1837497.8766767525
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,28,2,6284711.990633562,1837640.2751536204
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,26,2,6284418.381277275,1837320.9053511675
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,12,2,6284655.333546795,1837462.762841428
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,18,2,6284793.881721426,1837412.9366231756
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,2,6284791.655432012,1837057.8236744467
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,10,2,6285342.378149266,1837412.5005217267
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,2,6284924.596387534,1837221.0707457035
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,1,6284593.6926019555,1837597.7554443886
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,3,1,6284884.452307791,1837462.5806724683
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,2,1,6285266.138806299,1837433.868021637
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,1,6285419.196327481,1837483.462388486
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,2,1,6285022.421647175,1837320.4250875465
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284675.272009302,1837320.7011011217
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284871.501363831,1837611.7391514773
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284981.609680608,1837455.4011296926
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284841.592154963,1837270.8528017837
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284489.636762169,1837612.0427664102
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6284939.372888815,1837363.104884652
A2Erh+sBSXUBwp0Xf66AwT/nC1fk67Ap02buxg==,Barrio Logan,,1,3,6285502.512240571,1837483.3961452278
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,32,2,6285559.3879065,1837776.5098837174
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,31,2,6284618.5102797365,1837633.6579597336
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,1,6284756.82394851,1837617.769353091
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,2,1,6285586.860873109,1837635.1992634167
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,26,2,6285732.139603507,1837654.458970562
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,10,2,6285171.726226842,1837541.9131456178
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,2,6285199.247603437,1837435.8405097488
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,10,2,6285323.7666969225,1837448.3216319385
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,2,6284604.444608525,1837464.6949757484
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,1,6284480.032017009,1837529.7374193084
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,2,1,6284936.51166115,1837509.723963065
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,45,2,6284313.935557715,1837461.413545889
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,7,2,6284555.524583198,1837098.8476321634
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,17,2,6284811.876383697,1837412.6716782392
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,2,6284943.13785287,1837298.2063858313
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,1,6284756.388258633,1837300.6274932057
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284888.220965645,1837601.9704170919
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6285441.349774776,1837446.797230999
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284479.838377064,1837388.7854815817
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284638.727724802,1837245.7711190546
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,32,2,6285559.3879065,1837776.5098837174
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,31,2,6284618.5102797365,1837633.6579597336
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,1,6284756.82394851,1837617.769353091
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,2,1,6285586.860873109,1837635.1992634167
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,26,2,6285732.139603507,1837654.458970562
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,10,2,6285171.726226842,1837541.9131456178
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,2,6285199.247603437,1837435.8405097488
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,10,2,6285323.7666969225,1837448.3216319385
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,2,6284604.444608525,1837464.6949757484
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,1,6284480.032017009,1837529.7374193084
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,2,1,6284936.51166115,1837509.723963065
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,45,2,6284313.935557715,1837461.413545889
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,7,2,6284555.524583198,1837098.8476321634
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,17,2,6284811.876383697,1837412.6716782392
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,5,2,6284943.13785287,1837298.2063858313
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,1,6284756.388258633,1837300.6274932057
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284888.220965645,1837601.9704170919
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6285441.349774776,1837446.797230999
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284479.838377064,1837388.7854815817
lgKLqzRNglvejQqWaCU+D3Yzlgh6sEniRp1qhw==,Barrio Logan,,1,3,6284638.727724802,1837245.7711190546
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,1,2,6281079.497428896,1841706.1409765943
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,2,2,6281358.215358694,1841730.3501374284
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,1,2,6281515.284647887,1841567.4657463594
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,1,2,6280674.777498914,1841244.937236133
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,1,2,6283198.112347876,1842000.0914200386
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,2,2,6283613.532544595,1841967.6864745151
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,1,2,6283626.099548734,1841255.3984609693
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,2,2,6282631.489750936,1841508.1028700096
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,3,2,6282636.729672062,1842414.0236766427
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,3,2,6282751.025116844,1841182.8802011153
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,4,2,6282128.881525819,1841115.8999748323
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,14,1,6281248.153546375,1841705.66767845
brLmd/PMIFUoHRMT9jF6rQfqy1JxAejhtwXn3w==,core,,13,1,6281303.461199043,1841305.6512778539
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,2,6280962.241968276,1841899.7423153394
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,2,6281265.494837212,1841889.3970783832
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,2,6282220.77835857,1841939.1431081379
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,2,6282638.512885797,1841545.3263814338
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,2,6282766.173562587,1841224.2888269615
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,2,6283193.587893286,1841569.1565547616
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6280189.605059835,1842298.3387324796
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,3,1,6280175.988477551,1842135.732409683
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280523.863785732,1841999.5633640883
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280162.153113376,1841923.039893126
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280977.663501167,1842475.5597366598
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6281086.977732504,1842386.431538717
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,5,1,6281053.0730154775,1842011.2196028258
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280174.3749611,1841766.3467306998
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6280406.264485483,1841669.30659275
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6280122.014407674,1841598.001054458
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280688.764308156,1841339.922580958
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,10,1,6280688.025919272,1841170.8816770166
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6280523.917185962,1840534.4552931327
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,3,1,6281288.926666409,1841344.3621073884
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6281236.566112984,1841176.0164311468
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6281443.136814354,1841192.0178430078
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6281634.998319223,1842272.6115826657
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,22,1,6281343.1195181785,1841932.179656374
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6281517.645148602,1841998.7017793078
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6281918.181835309,1842099.7469263754
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6282208.392424428,1842058.271625244
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6282206.478082875,1841620.01742984
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6282652.156815817,1841714.1934784504
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6282617.841882743,1841245.0699292584
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,6,1,6282747.362205614,1841349.76502175
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,7,1,6282688.302751993,1841125.1592809903
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,3,1,6283194.162195752,1841700.6328133827
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6283309.4369384,1841498.7237760164
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6283326.1438149065,1842368.7975856792
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6283479.752312648,1842078.7162884574
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,3,1,6283477.619189203,1841590.375899293
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6283600.303873195,1841607.5070561662
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,1,1,6283561.067642797,1841489.0737667598
arqzAJP7xI/Qut8mQN0X3OVRjb9OsjkWQTTXsQ==,core,,2,1,6283605.006388628,1841206.7306026202
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,5,1,6280172.340530947,1841913.2221094896
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6280444.439017209,1841724.9151618634
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6280678.127222299,1841326.7832292365
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6280684.958335619,1841141.2220237993
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6280685.463983972,1840881.5300932378
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6280511.305440831,1840611.2800519539
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6281064.866628998,1842070.9251556008
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6281026.745289742,1841712.7047817078
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6281273.349288191,1841326.8051928452
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6281363.121761631,1841740.1380829993
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6281297.423144919,1842254.0084961355
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,25,1,6281362.676309511,1841968.9143075417
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6281575.94341012,1842090.367144003
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6281634.534010843,1841904.2701839923
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6281801.945715389,1842316.7994422864
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6282080.586373055,1842091.3266781152
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6281919.560329709,1841722.0124389266
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6281797.040881507,1841513.0580551077
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6282087.802742263,1841707.904954155
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6282346.744650237,1841631.0284868414
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6282482.468833713,1841703.8198255321
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6282941.063772642,1842094.7860407387
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6282928.268371749,1842020.7222849359
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6283212.512139593,1842240.36871812
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6283302.898614605,1842338.361406878
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,1,6283484.923646264,1841891.3000991938
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6283601.358414428,1841902.460933811
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6283479.055672663,1841582.210008323
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,4,1,6282761.579021992,1841237.204554411
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,8,1,6282671.204586227,1841133.0287244492
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,1,6280679.896991533,1840417.8614722707
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,1,6281339.818416678,1840417.2137426625
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,2,6281019.902137176,1841904.4491283488
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,2,6281310.663997931,1842099.2960273959
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,2,6282203.695744336,1841997.3071429455
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,2,6282488.541474504,1841907.7965159374
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,2,6282489.251790048,1841542.9911849103
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,1,2,6282754.928497369,1841330.0186417904
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,3,2,6282909.087309656,1841903.4435100278
svm4MaJvUPEy8zyYPg1XZs89y5Lth/p5YwbjJA==,core,,2,2,6283187.138044245,1841980.9446648452
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,2,6280145.404258265,1841530.4047783925
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,2,6282212.256079748,1841970.4983847134
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,2,6282624.651809035,1841910.7529375167
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,2,6282915.654769524,1842025.996072448
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,2,6283193.021727075,1842029.6056767774
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,3,2,6283543.707707702,1842392.64798064
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,7,1,6280188.892183284,1842256.4458161246
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,3,1,6280186.435120233,1841883.9311057187
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6280747.536575245,1841878.6727161042
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6280261.617067627,1841547.942571234
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6280523.996637561,1841235.0355542384
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6280678.619441637,1841208.7506499728
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6280694.855487808,1840736.7173596788
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6280383.152816605,1840416.772457804
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,5,1,6281285.604109645,1841314.8235846604
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6281252.619780672,1841203.3713778383
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,3,1,6281304.645651295,1842245.9894781555
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,3,1,6281303.580923974,1842084.5664369797
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6281238.472238095,1841992.0421719775
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6281386.932257514,1842009.2777585192
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,16,1,6281373.255303524,1841891.4356494106
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6281390.67893017,1841599.4511358128
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6281513.300230493,1841610.7199088875
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6281796.42046219,1841508.723237342
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6281806.63740088,1842079.8520187044
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6282069.876942882,1841897.3251503508
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6282077.779798702,1841139.7576900057
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6282638.533518278,1842059.637939159
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6283311.81445264,1842438.283915545
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6283593.214740202,1842075.5269467155
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6283611.7030941695,1841944.9654742936
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6283527.287033306,1841858.831111578
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6283584.144430936,1841678.2383635424
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6283480.052435632,1841542.6166965526
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6282752.207362487,1841692.243864581
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,3,1,6283196.113182916,1841520.4417979626
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,2,1,6282755.626426736,1841232.7486138204
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,6,1,6282677.496003682,1841121.719495818
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,1,1,6283322.563057996,1841134.3011053444
NVzqTBVfeD5UYt/TODpGGPHvf7SBAFfOT3ZEFg==,core,,5,1,6283600.462379209,1841218.622230262
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280127.104075053,1842302.4762117558
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,6,1,6280211.588345418,1842257.491241885
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,7,1,6280174.45467605,1842100.0256085019
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280522.674541781,1841553.8562415561
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280526.550076001,1840562.7368013917
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280706.423390154,1841905.631041012
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280676.214020207,1841703.9117123003
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280671.594563331,1841527.2016287125
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,3,1,6280687.616299431,1841230.3569607919
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280697.964936349,1840857.814222502
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6280722.359730041,1840377.8243410771
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,8,1,6281356.829573501,1840889.4778938512
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,4,1,6281042.516597575,1841902.4621846627
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,4,1,6281025.102184163,1841713.247478513
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6281020.548579932,1841530.224144099
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,7,1,6281294.379173423,1841300.3876534593
Ct0Sd2n1Tj+H/ptN/3y7IedR4oDFb13Fs3aZzQ==,core,,1,1,6281237.3945428105,1841187.2975944947
